age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital-gain_log,capital-loss_log
23,Private,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,55,Ireland,<=50K,0.0,0.0
33,Local-gov,9,Divorced,Transport-moving,Not-in-family,White,Female,35,United-States,<=50K,0.0,0.0
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
75,Self-emp-not-inc,14,Widowed,Sales,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
74,Self-emp-not-inc,13,Widowed,Craft-repair,Not-in-family,White,Male,8,Germany,>50K,9.669788487282402,0.0
26,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
66,Unknown,9,Widowed,Unknown,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
34,Private,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,45,United-States,<=50K,0.0,0.0
18,Private,8,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0.0,0.0
33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
36,State-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,>50K,0.0,0.0
44,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,<=50K,0.0,0.0
36,Private,7,Never-married,Craft-repair,Not-in-family,Black,Female,40,United-States,<=50K,0.0,0.0
53,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
60,Private,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,<=50K,0.0,0.0
36,Private,6,Divorced,Transport-moving,Unmarried,White,Male,48,United-States,<=50K,0.0,0.0
35,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,8.83200393125627,0.0
45,Self-emp-not-inc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,<=50K,0.0,0.0
23,Private,10,Never-married,Adm-clerical,Own-child,White,Male,15,United-States,<=50K,0.0,0.0
35,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,55,United-States,<=50K,0.0,0.0
34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,United-States,>50K,0.0,0.0
46,Private,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,75,Dominican-Republic,<=50K,0.0,0.0
58,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
55,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0.0,0.0
63,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
41,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
45,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,76,United-States,<=50K,0.0,0.0
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,9.617470759403409,0.0
42,Private,9,Never-married,Sales,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
90,Local-gov,4,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,7.8838232148921525,0.0
41,Private,9,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
22,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
53,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,Philippines,>50K,10.233833921427351,0.0
49,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Scotland,>50K,0.0,0.0
51,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,0.0,0.0
22,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
23,Private,11,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
59,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,0.0,0.0
40,Private,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,40,Japan,<=50K,0.0,0.0
28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,<=50K,0.0,0.0
39,Private,9,Separated,Other-service,Not-in-family,White,Female,40,El-Salvador,<=50K,0.0,0.0
25,Private,9,Never-married,Craft-repair,Own-child,White,Male,37,United-States,<=50K,0.0,0.0
48,State-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
62,Private,5,Married-civ-spouse,Other-service,Husband,Black,Male,42,United-States,<=50K,0.0,0.0
44,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
28,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
62,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,0.0,0.0
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
59,Federal-gov,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,0.0,0.0
20,Private,10,Never-married,Adm-clerical,Other-relative,White,Female,20,United-States,<=50K,0.0,0.0
40,Private,12,Separated,Tech-support,Unmarried,White,Female,32,United-States,<=50K,7.294377299288821,0.0
47,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,47,United-States,>50K,0.0,0.0
60,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
55,Private,9,Separated,Protective-serv,Not-in-family,White,Male,81,United-States,<=50K,0.0,0.0
18,Private,8,Never-married,Adm-clerical,Own-child,White,Male,35,United-States,<=50K,0.0,0.0
43,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.0,7.462789157412448
31,Self-emp-not-inc,9,Divorced,Other-service,Not-in-family,White,Male,35,United-States,<=50K,0.0,0.0
22,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
56,Private,9,Divorced,Tech-support,Not-in-family,Black,Female,40,United-States,<=50K,0.0,0.0
41,Private,9,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
24,Private,9,Never-married,Other-service,Other-relative,White,Male,30,United-States,<=50K,0.0,0.0
42,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,8.895492631451633,0.0
53,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.0,7.543273346705446
52,Local-gov,4,Never-married,Other-service,Other-relative,Black,Female,40,United-States,<=50K,0.0,0.0
42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,89,United-States,>50K,0.0,0.0
48,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Portugal,<=50K,0.0,0.0
35,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
33,Private,7,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
20,Private,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
33,Private,10,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,0.0,0.0
30,Private,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
31,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
29,Private,9,Never-married,Sales,Not-in-family,White,Female,25,United-States,<=50K,0.0,0.0
26,Private,9,Never-married,Craft-repair,Own-child,White,Male,48,United-States,<=50K,0.0,0.0
61,Private,10,Divorced,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,0.0,0.0
45,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Unknown,<=50K,0.0,0.0
29,Private,9,Divorced,Other-service,Unmarried,White,Female,45,United-States,<=50K,0.0,0.0
57,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.0,0.0
33,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,0.0,7.551186867296149
20,Private,10,Never-married,Sales,Not-in-family,White,Female,56,United-States,<=50K,0.0,0.0
26,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.0,0.0
23,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K,0.0,0.0
31,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,35,United-States,<=50K,0.0,0.0
47,Private,9,Divorced,Other-service,Unmarried,White,Female,32,United-States,<=50K,0.0,0.0
61,Private,7,Widowed,Handlers-cleaners,Not-in-family,White,Female,30,United-States,<=50K,0.0,0.0
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,<=50K,0.0,0.0
23,Private,2,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,35,Mexico,<=50K,0.0,0.0
20,Unknown,9,Never-married,Unknown,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
41,Private,9,Divorced,Other-service,Unmarried,White,Female,32,United-States,<=50K,0.0,0.0
39,Federal-gov,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Philippines,<=50K,0.0,0.0
51,Local-gov,16,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,0.0,0.0
61,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,United-States,<=50K,0.0,0.0
51,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,48,United-States,<=50K,0.0,0.0
36,Private,1,Divorced,Other-service,Not-in-family,Other,Male,72,Mexico,<=50K,0.0,0.0
41,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0.0,0.0
34,Private,9,Never-married,Handlers-cleaners,Unmarried,White,Female,35,United-States,<=50K,8.915163617762142,0.0
25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
37,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.0,0.0
19,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,49,United-States,<=50K,0.0,0.0
66,Self-emp-not-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,>50K,0.0,0.0
23,Private,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
30,Self-emp-not-inc,10,Married-spouse-absent,Craft-repair,Own-child,White,Male,60,United-States,>50K,0.0,0.0
53,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K,0.0,7.543273346705446
25,Private,10,Never-married,Other-service,Not-in-family,Black,Male,40,United-States,<=50K,0.0,0.0
18,Private,9,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K,0.0,7.3796321526095525
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
61,Private,9,Widowed,Craft-repair,Not-in-family,Black,Female,50,United-States,<=50K,0.0,7.4205789054108005
53,Private,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,38,United-States,<=50K,0.0,0.0
17,Private,6,Never-married,Other-service,Own-child,White,Male,20,United-States,<=50K,0.0,0.0
61,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
44,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,White,Male,50,Unknown,>50K,0.0,0.0
38,Private,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
40,Private,10,Separated,Exec-managerial,Unmarried,White,Female,20,United-States,<=50K,0.0,0.0
32,Private,10,Married-civ-spouse,Sales,Husband,White,Male,32,United-States,<=50K,0.0,0.0
46,Private,10,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K,0.0,0.0
50,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
36,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.0,0.0
30,Self-emp-not-inc,7,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,30,Honduras,<=50K,0.0,0.0
33,Private,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,50,United-States,>50K,0.0,0.0
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,0.0,7.589841512182657
85,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,Poland,<=50K,0.0,0.0
62,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,United-States,<=50K,0.0,0.0
24,Private,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,32,United-States,<=50K,0.0,0.0
48,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,8.895492631451633,0.0
58,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
45,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K,0.0,0.0
66,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,25,United-States,<=50K,0.0,0.0
37,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K,9.617470759403409,0.0
55,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,48,United-States,<=50K,0.0,0.0
39,Self-emp-not-inc,9,Never-married,Exec-managerial,Not-in-family,White,Male,65,United-States,<=50K,0.0,0.0
58,Self-emp-inc,16,Never-married,Prof-specialty,Not-in-family,White,Female,99,Unknown,<=50K,0.0,0.0
50,Private,16,Divorced,Prof-specialty,Not-in-family,White,Female,50,United-States,<=50K,0.0,0.0
28,Private,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
34,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,<=50K,0.0,0.0
41,Federal-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K,7.317876198626496,0.0
36,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,>50K,0.0,0.0
22,Private,9,Never-married,Handlers-cleaners,Unmarried,White,Male,45,United-States,<=50K,0.0,0.0
35,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,84,United-States,<=50K,0.0,0.0
49,Unknown,8,Divorced,Unknown,Other-relative,Black,Male,40,United-States,<=50K,0.0,0.0
21,Private,12,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
64,State-gov,4,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K,0.0,0.0
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
52,Private,11,Separated,Sales,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
32,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.0,0.0
27,Private,10,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.0,0.0
48,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
28,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,0.0,0.0
24,Private,10,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,35,United-States,<=50K,0.0,0.0
51,Private,10,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,<=50K,0.0,0.0
32,Private,10,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
61,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
60,Unknown,5,Divorced,Unknown,Not-in-family,Black,Male,35,United-States,<=50K,0.0,0.0
33,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
42,Self-emp-not-inc,9,Divorced,Sales,Own-child,White,Male,50,Unknown,<=50K,0.0,0.0
24,Private,7,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
82,Unknown,9,Never-married,Unknown,Not-in-family,White,Male,3,United-States,<=50K,0.0,0.0
26,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,65,United-States,<=50K,0.0,0.0
18,Private,7,Never-married,Prof-specialty,Own-child,White,Male,20,United-States,<=50K,0.0,0.0
34,Private,9,Never-married,Other-service,Not-in-family,White,Female,28,United-States,<=50K,0.0,0.0
57,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
25,Private,9,Never-married,Craft-repair,Other-relative,Black,Male,40,United-States,<=50K,0.0,0.0
34,Private,7,Divorced,Transport-moving,Unmarried,White,Male,60,United-States,<=50K,0.0,6.78105762593618
71,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
35,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K,0.0,0.0
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
50,Private,14,Divorced,Sales,Not-in-family,White,Female,50,United-States,>50K,0.0,0.0
33,Private,6,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,<=50K,0.0,0.0
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K,0.0,0.0
50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.0,0.0
45,Private,6,Divorced,Other-service,Not-in-family,Black,Female,38,Dominican-Republic,<=50K,0.0,0.0
32,Private,9,Separated,Sales,Not-in-family,White,Female,45,United-States,<=50K,0.0,0.0
39,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Unknown,>50K,0.0,0.0
25,Local-gov,13,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
20,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,22,United-States,>50K,0.0,0.0
40,Private,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,45,United-States,<=50K,0.0,0.0
66,Federal-gov,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,8.15248607578024,0.0
30,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,24,United-States,<=50K,0.0,0.0
36,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
57,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,11.512925464970229,0.0
46,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,>50K,0.0,0.0
27,Private,9,Never-married,Other-service,Unmarried,White,Female,64,United-States,<=50K,0.0,0.0
33,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
58,Private,7,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
30,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,55,United-States,<=50K,0.0,0.0
26,Private,12,Never-married,Machine-op-inspct,Other-relative,White,Female,15,United-States,<=50K,0.0,0.0
81,Unknown,11,Divorced,Unknown,Unmarried,White,Female,1,Unknown,<=50K,0.0,0.0
32,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
22,Private,10,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
31,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,<=50K,0.0,0.0
29,Private,9,Separated,Sales,Unmarried,White,Female,35,United-States,<=50K,0.0,0.0
35,Unknown,13,Married-civ-spouse,Unknown,Wife,White,Female,55,United-States,>50K,0.0,0.0
30,Unknown,13,Never-married,Unknown,Not-in-family,Asian-Pac-Islander,Female,99,United-States,<=50K,0.0,0.0
34,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.0,0.0
54,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,Japan,>50K,0.0,0.0
