age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,is_senior,capital-gain_log,capital-loss_log,education_per_age,work_gain_ratio,is_married,gender_role,age_group,income
53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.2641509433962264,50.0,1,Male_Husband,45–55,1
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,0,0.0,0.0,0.47368421052631576,45.0,0,Female_Not-in-family,<25,0
22,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States,0,0.0,0.0,0.45454545454545453,10.0,0,Female_Own-child,<25,0
33,Local-gov,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.18181818181818182,40.0,1,Male_Husband,25–35,0
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,United-States,0,0.0,0.0,0.40625,70.0,1,Male_Husband,25–35,1
24,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,0,Male_Not-in-family,<25,0
25,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.36,40.0,1,Male_Husband,<25,0
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,Mexico,0,0.0,0.0,0.2903225806451613,30.0,1,Male_Husband,25–35,0
20,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,0,0.0,0.0,0.5,20.0,0,Female_Own-child,<25,0
22,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.4090909090909091,45.0,1,Male_Husband,<25,0
20,Private,5th-6th,3,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,40,Mexico,0,0.0,0.0,0.15,40.0,1,Male_Other-relative,<25,0
28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.4642857142857143,50.0,1,Male_Husband,25–35,0
51,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.2549019607843137,50.0,0,Male_Not-in-family,45–55,1
43,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.20930232558139536,40.0,0,Female_Unmarried,35–45,0
67,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0.0,0.0,0.208955223880597,40.0,0,Female_Not-in-family,65+,0
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.20408163265306123,40.0,1,Female_Wife,45–55,1
58,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.22413793103448276,40.0,1,Male_Husband,55–65,1
44,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,55,United-States,0,9.617470759403409,0.0,0.29545454545454547,583.9608917671875,1,Male_Husband,35–45,1
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,0,0.0,0.0,0.43333333333333335,44.0,0,Male_Not-in-family,25–35,0
21,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,10,United-States,0,0.0,0.0,0.47619047619047616,10.0,0,Male_Own-child,<25,0
36,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.3888888888888889,40.0,0,Male_Not-in-family,35–45,0
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.23076923076923078,50.0,1,Male_Husband,35–45,1
52,Private,11th,7,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.1346153846153846,40.0,0,Male_Not-in-family,45–55,0
34,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2647058823529412,40.0,1,Male_Husband,25–35,0
54,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0,0.0,0.0,0.16666666666666666,30.0,0,Female_Not-in-family,45–55,0
28,Private,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Nicaragua,0,0.0,0.0,0.25,40.0,0,Female_Unmarried,25–35,0
28,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,40,United-States,0,8.444837529224097,0.0,0.39285714285714285,377.79350116896387,0,Female_Not-in-family,25–35,0
27,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.48148148148148145,40.0,0,Male_Not-in-family,25–35,0
52,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.17307692307692307,40.0,0,Male_Not-in-family,45–55,0
23,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,0,0.0,0.0,0.5652173913043478,25.0,0,Male_Not-in-family,<25,0
48,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.20833333333333334,40.0,1,Male_Husband,45–55,1
46,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2826086956521739,40.0,0,Female_Unmarried,45–55,0
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1875,40.0,1,Male_Husband,45–55,0
22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,0,0.0,0.0,0.4090909090909091,30.0,0,Female_Not-in-family,<25,0
45,State-gov,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.3111111111111111,50.0,0,Male_Not-in-family,35–45,0
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1956521739130435,40.0,1,Male_Husband,45–55,0
30,Private,9th,5,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,0,0.0,0.0,0.16666666666666666,40.0,0,Male_Unmarried,25–35,0
55,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.18181818181818182,40.0,1,Female_Wife,45–55,1
18,Private,HS-grad,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,10,United-States,0,0.0,0.0,0.5,10.0,0,Female_Other-relative,<25,0
36,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,60,United-States,0,0.0,0.0,0.25,60.0,0,Male_Unmarried,35–45,1
33,Private,Assoc-voc,11,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,0,Female_Own-child,25–35,0
62,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.20967741935483872,40.0,1,Male_Husband,55–65,0
44,Private,Some-college,10,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.22727272727272727,40.0,0,Female_Unmarried,35–45,0
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,0,0.0,0.0,0.5,20.0,0,Male_Own-child,<25,0
48,Self-emp-not-inc,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,65,United-States,0,0.0,0.0,0.20833333333333334,65.0,0,Male_Unmarried,45–55,1
44,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,0,0.0,0.0,0.20454545454545456,48.0,0,Female_Not-in-family,35–45,0
37,Self-emp-not-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1891891891891892,40.0,1,Male_Husband,35–45,0
38,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.3157894736842105,60.0,1,Male_Husband,35–45,0
40,Federal-gov,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1902,40,Philippines,0,0.0,7.551186867296149,0.35,40.0,1,Male_Husband,35–45,1
33,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.3939393939393939,40.0,0,Male_Not-in-family,25–35,0
70,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1,0.0,0.0,0.21428571428571427,35.0,1,Male_Husband,65+,1
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,0,0.0,0.0,0.5263157894736842,15.0,0,Female_Own-child,<25,0
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.19148936170212766,40.0,1,Male_Husband,45–55,0
41,Private,5th-6th,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico,0,0.0,0.0,0.07317073170731707,40.0,1,Male_Husband,35–45,0
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,0,0.0,0.0,0.23214285714285715,20.0,1,Male_Husband,55–65,1
50,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0,0.0,0.0,0.18,40.0,1,Male_Husband,45–55,0
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,0,0.0,0.0,0.19148936170212766,56.0,1,Male_Husband,45–55,1
28,Federal-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.32142857142857145,40.0,0,Male_Not-in-family,25–35,0
58,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,45,United-States,0,0.0,0.0,0.15517241379310345,45.0,1,Female_Unmarried,55–65,0
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States,0,0.0,0.0,0.29411764705882354,4.0,1,Female_Wife,25–35,0
26,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.38461538461538464,40.0,0,Female_Not-in-family,25–35,0
40,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,0,0.0,0.0,0.25,39.0,0,Female_Unmarried,35–45,0
28,Private,10th,6,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,United-States,0,0.0,0.0,0.21428571428571427,45.0,0,Male_Own-child,25–35,0
22,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.45454545454545453,40.0,0,Male_Own-child,<25,0
32,Private,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,3674,0,40,Guatemala,0,8.209308411646937,0.0,0.0625,368.3723364658775,0,Male_Not-in-family,25–35,0
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.32142857142857145,50.0,1,Male_Husband,25–35,0
66,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,0.0,0.0,0.15151515151515152,45.0,1,Male_Husband,65+,0
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0,0.0,0.0,0.5555555555555556,25.0,0,Female_Own-child,<25,0
20,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,0,0.0,0.0,0.5,10.0,0,Male_Own-child,<25,0
65,Federal-gov,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,1,0.0,0.0,0.09230769230769231,40.0,0,Male_Unmarried,55–65,0
53,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,37,United-States,0,11.512925464970229,0.0,0.3018867924528302,462.97824220389845,1,Female_Wife,45–55,1
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.2,50.0,1,Male_Husband,35–45,0
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,Puerto-Rico,0,0.0,0.0,0.29545454545454547,40.0,1,Male_Husband,35–45,0
41,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,Mexico,0,0.0,0.0,0.07317073170731707,40.0,1,Female_Wife,35–45,0
20,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,0,0.0,0.0,0.5,10.0,0,Female_Not-in-family,<25,0
20,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.45,45.0,1,Male_Husband,<25,0
48,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,48,United-States,0,0.0,0.0,0.1875,48.0,0,Female_Not-in-family,45–55,0
26,Private,11th,7,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,20,United-States,0,0.0,0.0,0.2692307692307692,20.0,0,Male_Unmarried,25–35,0
46,State-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,0,0.0,0.0,0.2608695652173913,38.0,1,Male_Husband,45–55,1
23,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Male,0,0,24,Peru,0,0.0,0.0,0.43478260869565216,24.0,0,Male_Own-child,<25,0
41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.24390243902439024,40.0,1,Male_Husband,35–45,0
30,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,0,Female_Own-child,25–35,0
30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,Ireland,0,0.0,0.0,0.3,60.0,1,Male_Husband,25–35,1
23,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,50,United-States,0,0.0,0.0,0.391304347826087,50.0,0,Male_Own-child,<25,0
44,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States,0,0.0,0.0,0.3181818181818182,60.0,1,Male_Husband,35–45,1
63,Self-emp-inc,Some-college,10,Widowed,Sales,Not-in-family,White,Female,14084,0,60,United-States,1,9.552865680310473,0.0,0.15873015873015872,633.1719408186284,0,Female_Not-in-family,55–65,1
70,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,10566,0,40,United-States,1,9.265491216441031,0.0,0.14285714285714285,410.6196486576413,1,Male_Husband,65+,0
32,Private,7th-8th,4,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,15,Mexico,0,0.0,0.0,0.125,15.0,0,Female_Not-in-family,25–35,0
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.25,40.0,1,Male_Husband,35–45,0
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0,0.0,0.0,0.3225806451612903,40.0,1,Female_Wife,25–35,0
90,Private,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,37,United-States,1,0.0,0.0,0.1111111111111111,37.0,0,Female_Unmarried,65+,0
21,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0,0.0,0.0,0.42857142857142855,40.0,0,Male_Other-relative,<25,0
60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,0.0,0.0,0.21666666666666667,45.0,1,Male_Husband,55–65,1
33,Private,9th,5,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,0,0.0,0.0,0.15151515151515152,48.0,0,Male_Not-in-family,25–35,0
36,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1617,40,United-States,0,0.0,7.388946097618437,0.2777777777777778,40.0,0,Female_Not-in-family,35–45,0
23,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0,0.0,0.0,0.4782608695652174,30.0,0,Female_Not-in-family,<25,0
62,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.08064516129032258,40.0,1,Male_Husband,55–65,0
62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.20967741935483872,40.0,1,Male_Husband,55–65,1
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.2,45.0,1,Male_Husband,35–45,0
25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,0,0.0,0.0,0.36,75.0,0,Male_Not-in-family,<25,0
27,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.37037037037037035,40.0,1,Male_Husband,25–35,1
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2222222222222222,40.0,1,Male_Husband,35–45,1
42,State-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.21428571428571427,40.0,0,Male_Not-in-family,35–45,1
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,0,0.0,0.0,0.375,40.0,0,Male_Own-child,<25,0
49,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,35,United-States,0,0.0,0.0,0.14285714285714285,35.0,0,Female_Unmarried,45–55,0
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,0,8.895492631451633,0.0,0.3170731707317073,494.77463157258165,1,Male_Husband,35–45,1
22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,0.0,0.0,0.4090909090909091,40.0,0,Female_Not-in-family,<25,0
24,Private,Assoc-voc,11,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.4583333333333333,40.0,0,Female_Unmarried,<25,0
45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.2222222222222222,60.0,1,Male_Husband,35–45,1
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2,40.0,1,Male_Husband,35–45,1
31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,0,0.0,0.0,0.3225806451612903,45.0,0,Female_Not-in-family,25–35,0
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,0,0.0,0.0,0.2571428571428571,44.0,1,Male_Husband,25–35,0
39,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,0,0.0,0.0,0.2564102564102564,40.0,1,Male_Husband,35–45,0
36,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,0,0.0,0.0,0.3611111111111111,32.0,0,Female_Not-in-family,35–45,0
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,48,United-States,0,0.0,7.462214939768189,0.23684210526315788,48.0,1,Male_Husband,35–45,0
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.22727272727272727,50.0,1,Male_Husband,35–45,1
34,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.35294117647058826,60.0,1,Male_Husband,25–35,0
27,Private,12th,8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States,0,0.0,0.0,0.2962962962962963,45.0,1,Male_Husband,25–35,0
34,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0,0.0,0.0,0.2647058823529412,36.0,0,Female_Unmarried,25–35,0
47,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,0,0.0,0.0,0.2765957446808511,50.0,0,Female_Not-in-family,45–55,0
57,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.07017543859649122,40.0,1,Male_Husband,55–65,1
46,State-gov,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0,0.0,0.0,0.1956521739130435,40.0,0,Female_Not-in-family,45–55,0
43,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,0.0,0.0,0.20930232558139536,40.0,1,Male_Husband,35–45,0
43,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.20930232558139536,45.0,1,Male_Husband,35–45,0
54,Local-gov,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,42,United-States,0,0.0,0.0,0.18518518518518517,42.0,0,Male_Unmarried,45–55,0
28,Private,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,0,0.0,0.0,0.32142857142857145,40.0,0,Female_Other-relative,25–35,0
52,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.23076923076923078,40.0,1,Male_Husband,45–55,1
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.29411764705882354,50.0,1,Male_Husband,25–35,1
56,Private,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.125,40.0,0,Female_Not-in-family,55–65,0
